Orthogroup,accession,protein_id,product,record_id,locus_tag,seq_type,oriC_strand,SCOG_location,label
OG0002282,GCF_008642275.1,WP_030012524.1,hypothetical protein,NZ_CP029189.1,DEJ51_RS24060,chromosome,positive,69.14890746730005,OG0002282: hypothetical protein[60]
OG0002284,GCF_008642275.1,WP_150260416.1,CDP-alcohol phosphatidyltransferase family protein,NZ_CP029189.1,DEJ51_RS28345,chromosome,positive,82.74505642524328,OG0002284: DP-alcohol phosphatidyltransferase family protein[59] | transferase[1]
OG0002285,GCF_008642275.1,WP_150259247.1,endopeptidase La,NZ_CP029189.1,DEJ51_RS22575,chromosome,positive,64.94192622072025,OG0002285: dopeptidase La[60]
OG0002286,GCF_008642275.1,WP_150256531.1,GuaB1 family IMP dehydrogenase-related protein,NZ_CP029189.1,DEJ51_RS05250,chromosome,positive,17.07716762151369,OG0002286: GuaB1 family IMP dehydrogenase-related protein[60]
OG0002287,GCF_008642275.1,WP_190620892.1,hypothetical protein,NZ_CP029189.1,DEJ51_RS09720,chromosome,positive,29.63280248408685,OG0002287: hypothetical protein[59] | C4-type zinc ribbon domain-containing protein[1]
OG0002290,GCF_008642275.1,WP_150261751.1,preprotein translocase subunit SecG,NZ_CP029189.1,DEJ51_RS07710,chromosome,positive,23.7762524839384,OG0002290: preprotein translocase subunit SecG[60]
OG0002291,GCF_008642275.1,WP_150259878.1,FCD domain-containing protein,NZ_CP029189.1,DEJ51_RS25100,chromosome,positive,72.378566346861,OG0002291: FadR family transcriptional regulator[43] | FCD domain-containing protein[15] | sporulation transcriptional regulator WhiH[2]
OG0002292,GCF_008642275.1,WP_150258538.1,NUDIX domain-containing protein,NZ_CP029189.1,DEJ51_RS18205,chromosome,positive,53.08757108423967,OG0002292: A pyrophosphatase[50] | NUDIX domain-containing protein[10]
OG0002076,GCF_008642375.1,WP_005315025.1,30S ribosomal protein S18,NZ_CP029194.1,DEJ46_RS19695,chromosome,positive,50.40533046544122,OG0002076: 30S ribosomal protein S18[60]
OG0002077,GCF_008642375.1,WP_003953493.1,CarD family transcriptional regulator,NZ_CP029194.1,DEJ46_RS18085,chromosome,positive,46.58510046853299,OG0002077: arD family transcriptional regulator[60]
OG0002078,GCF_008642375.1,WP_003956441.1,50S ribosomal protein L36,NZ_CP029194.1,DEJ46_RS15565,chromosome,positive,41.01950386307778,OG0002078: 50S ribosomal protein L36[60]
OG0002079,GCF_008642375.1,WP_024755410.1,50S ribosomal protein L22,NZ_CP029194.1,DEJ46_RS15680,chromosome,positive,41.160900385384686,OG0002079: 50S ribosomal protein L22[60]
OG0002080,GCF_008642375.1,WP_017239580.1,50S ribosomal protein L29,NZ_CP029194.1,DEJ46_RS15665,chromosome,positive,41.1435135557679,OG0002080: 50S ribosomal protein L29[60]
OG0002081,GCF_008642375.1,WP_005311361.1,RNA-binding protein,NZ_CP029194.1,DEJ46_RS11100,chromosome,positive,29.45931867464685,OG0002081: RNA-binding protein[60]
OG0002082,GCF_008642375.1,WP_024755415.1,50S ribosomal protein L30,NZ_CP029194.1,DEJ46_RS15610,chromosome,positive,41.094542989286765,OG0002082: 50S ribosomal protein L30[60]
OG0002083,GCF_008642375.1,WP_015032172.1,bifunctional nuclease family protein,NZ_CP029194.1,DEJ46_RS33205,chromosome,positive,84.8628134741386,OG0002083: bifunctional nuclease family protein[60]
OG0002086,GCF_008642375.1,WP_015036448.1,50S ribosomal protein L32,NZ_CP029194.1,DEJ46_RS11215,chromosome,positive,29.785695640275843,OG0002086: 50S ribosomal protein L32[60]
OG0002089,GCF_008642375.1,WP_150275021.1,SDR family NAD(P)-dependent oxidoreductase,NZ_CP029194.1,DEJ46_RS34700,chromosome,positive,89.00120609445769,OG0002089: SDR family NAD(P)-dependent oxidoreductase[38] | SDR family oxidoreductase[22]
OG0002090,GCF_008642375.1,WP_150272749.1,hypothetical protein,NZ_CP029194.1,DEJ46_RS34695,chromosome,positive,88.98435676091778,OG0002090: hypothetical protein[59] | DUF6421 family protein[1]
OG0002097,GCF_008642375.1,WP_150265246.1,DUF3071 domain-containing protein,NZ_CP029194.1,DEJ46_RS09730,chromosome,positive,25.63076917324457,OG0002097: DUF3071 domain-containing protein[59] | septation protein SepH[1]
OG0002099,GCF_008642375.1,WP_190623179.1,insulinase family protein,NZ_CP029194.1,DEJ46_RS10035,chromosome,positive,26.44580018092585,OG0002099: insulinase family protein[59] | pitrilysin family protein[1]
OG0002100,GCF_008642375.1,WP_024754935.1,transcriptional repressor NrdR,NZ_CP029194.1,DEJ46_RS10180,chromosome,positive,26.90159685410557,OG0002100: anscriptional repressor NrdR[54] | transcriptional regulator NrdR[6]
OG0002102,GCF_008642375.1,WP_150265509.1,4-hydroxy-tetrahydrodipicolinate reductase,NZ_CP029194.1,DEJ46_RS10585,chromosome,positive,28.07948445245859,OG0002102: 4-hydroxy-tetrahydrodipicolinate reductase[60]
OG0002103,GCF_008642375.1,WP_150265546.1,tRNA pseudouridine(55) synthase TruB,NZ_CP029194.1,DEJ46_RS10710,chromosome,positive,28.497481129798057,OG0002103: RNA pseudouridine(55) synthase TruB[60]
OG0002104,GCF_008642375.1,WP_150265556.1,ribosome maturation factor RimP,NZ_CP029194.1,DEJ46_RS10740,chromosome,positive,28.572368354941844,OG0002104: ibosome maturation factor RimP[60]
OG0002105,GCF_008642375.1,WP_150265668.1,ribosome maturation factor RimM,NZ_CP029194.1,DEJ46_RS11095,chromosome,positive,29.4514548733484,OG0002105: ibosome maturation factor RimM[60]
OG0002107,GCF_008642375.1,WP_150265690.1,acylphosphatase,NZ_CP029194.1,DEJ46_RS11185,chromosome,positive,29.73263542973162,OG0002107: acylphosphatase[60]
OG0002108,GCF_008642375.1,WP_150265698.1,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,NZ_CP029194.1,DEJ46_RS11205,chromosome,positive,29.7645346534237,OG0002108: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase[60]
OG0002109,GCF_008642375.1,WP_150265701.1,DUF177 domain-containing protein,NZ_CP029194.1,DEJ46_RS11220,chromosome,positive,29.78775214700471,OG0002109: DUF177 domain-containing protein[60]
OG0002110,GCF_008642375.1,WP_190623190.1,pantetheine-phosphate adenylyltransferase,NZ_CP029194.1,DEJ46_RS11230,chromosome,positive,29.81081773952052,OG0002110: pantetheine-phosphate adenylyltransferase[60]
OG0002111,GCF_008642375.1,WP_055641184.1,proline dehydrogenase family protein,NZ_CP029194.1,DEJ46_RS11550,chromosome,positive,30.586950389813182,OG0002111: proline dehydrogenase family protein[59] | proline dehydrogenase[1]
OG0002115,GCF_008642375.1,WP_150266019.1,"cob(I)yrinic acid a,c-diamide adenosyltransferase",NZ_CP029194.1,DEJ46_RS12260,chromosome,positive,32.55536618556094,"OG0002115: cob(I)yrinic acid a,c-diamide adenosyltransferase[60]"
OG0002116,GCF_008642375.1,WP_024761909.1,F0F1 ATP synthase subunit epsilon,NZ_CP029194.1,DEJ46_RS12290,chromosome,positive,32.62367492611182,OG0002116: F0F1 ATP synthase subunit epsilon[60]
OG0002118,GCF_008642375.1,WP_150266032.1,F0F1 ATP synthase subunit delta,NZ_CP029194.1,DEJ46_RS12310,chromosome,positive,32.67752969607401,OG0002118: F0F1 ATP synthase subunit delta[60]
OG0002119,GCF_008642375.1,WP_150266048.1,peptide chain release factor 1,NZ_CP029194.1,DEJ46_RS12360,chromosome,positive,32.77585642404795,OG0002119: peptide chain release factor 1[60]
OG0002120,GCF_008642375.1,WP_030321069.1,50S ribosomal protein L31,NZ_CP029194.1,DEJ46_RS12365,chromosome,positive,32.78957425870527,OG0002120: 50S ribosomal protein L31[60]
OG0002121,GCF_008642375.1,WP_150266056.1,threonine synthase,NZ_CP029194.1,DEJ46_RS12385,chromosome,positive,32.853746616403775,OG0002121: hreonine synthase[60]
OG0002122,GCF_008642375.1,WP_150266228.1,peptide deformylase,NZ_CP029194.1,DEJ46_RS12920,chromosome,positive,34.194343624981045,OG0002122: peptide deformylase[60]
OG0002125,GCF_008642375.1,WP_055641439.1,mycoredoxin,NZ_CP029194.1,DEJ46_RS13115,chromosome,positive,34.63176026927151,OG0002125: mycoredoxin[53] | NrdH-redoxin[7]
OG0002128,GCF_008642375.1,WP_150266352.1,class I SAM-dependent methyltransferase,NZ_CP029194.1,DEJ46_RS13355,chromosome,positive,35.28907123248551,OG0002128: O-methyltransferase[37] | class I SAM-dependent methyltransferase[23]
OG0002129,GCF_008642375.1,WP_150266360.1,succinyl-diaminopimelate desuccinylase,NZ_CP029194.1,DEJ46_RS13390,chromosome,positive,35.34637298815802,OG0002129: succinyl-diaminopimelate desuccinylase[60]
OG0002130,GCF_008642375.1,WP_055641534.1,WhiB family transcriptional regulator,NZ_CP029194.1,DEJ46_RS13710,chromosome,positive,36.21203378934033,OG0002130: WhiB family transcriptional regulator[60]
OG0002132,GCF_008642375.1,WP_150266764.1,cytidine deaminase,NZ_CP029194.1,DEJ46_RS14765,chromosome,positive,38.98727793524855,OG0002132: cytidine deaminase[60]
OG0002134,GCF_008642375.1,WP_055641724.1,succinate dehydrogenase hydrophobic membrane anchor subunit,NZ_CP029194.1,DEJ46_RS14900,chromosome,positive,39.30688946112747,OG0002134: succinate dehydrogenase hydrophobic membrane anchor subunit[60]
OG0002135,GCF_008642375.1,WP_150266833.1,tryptophan--tRNA ligase,NZ_CP029194.1,DEJ46_RS14990,chromosome,positive,39.501720104292936,OG0002135: yptophan--tRNA ligase[60]
OG0002136,GCF_008642375.1,WP_150266855.1,malate dehydrogenase,NZ_CP029194.1,DEJ46_RS15055,chromosome,positive,39.65300188053519,OG0002136: malate dehydrogenase[60]
OG0002139,GCF_008642375.1,WP_150267347.1,hypothetical protein,NZ_CP029194.1,DEJ46_RS16830,chromosome,positive,43.63672416238831,OG0002139: hypothetical protein[60]
OG0002144,GCF_008642375.1,WP_150267806.1,D-tyrosyl-tRNA(Tyr) deacylase,NZ_CP029194.1,DEJ46_RS18250,chromosome,positive,46.94569022792404,OG0002144: D-tyrosyl-tRNA(Tyr) deacylase[59] | D-aminoacyl-tRNA deacylase[1]
OG0002145,GCF_008642375.1,WP_150267808.1,folate-binding protein YgfZ,NZ_CP029194.1,DEJ46_RS18255,chromosome,positive,46.950714647772976,OG0002145: folate-binding protein YgfZ[56] | folate-binding protein[3] | glycine cleavage T C-terminal barrel domain-containing protein[1]
OG0002146,GCF_008642375.1,WP_150267816.1,FABP family protein,NZ_CP029194.1,DEJ46_RS18280,chromosome,positive,47.007443853276655,OG0002146: FABP family protein[60]
OG0002147,GCF_008642375.1,WP_150267856.1,phosphate ABC transporter ATP-binding protein,NZ_CP029194.1,DEJ46_RS18435,chromosome,positive,47.3369289483936,OG0002147: phosphate ABC transporter ATP-binding protein[58] | phosphate ABC transporter ATP-binding protein PstB[2]
OG0002150,GCF_008642375.1,WP_150267952.1,hypothetical protein,NZ_CP029194.1,DEJ46_RS18785,chromosome,positive,48.2999349629747,OG0002150: hypothetical protein[60]
OG0002152,GCF_008642375.1,WP_150268034.1,uracil phosphoribosyltransferase,NZ_CP029194.1,DEJ46_RS19065,chromosome,positive,48.91970299368956,OG0002152: acil phosphoribosyltransferase[60]
OG0002153,GCF_008642375.1,WP_150268036.1,hypothetical protein,NZ_CP029194.1,DEJ46_RS19075,chromosome,positive,48.93304691803255,OG0002153: hypothetical protein[59] | tRNA adenosine deaminase-associated protein[1]
OG0002154,GCF_008642375.1,WP_150268120.1,SEC-C domain-containing protein,NZ_CP029194.1,DEJ46_RS19360,chromosome,positive,49.573216430273554,OG0002154: SEC-C domain-containing protein[58] | DUF5926 family protein[1] | topoisomerase II[1]
OG0002155,GCF_008642375.1,WP_150268151.1,ABC transporter permease subunit,NZ_CP029194.1,DEJ46_RS19455,chromosome,positive,49.82332737647464,OG0002155: ABC transporter permease[38] | ABC transporter permease subunit[22]
OG0002156,GCF_008642375.1,WP_150268224.1,hypothetical protein,NZ_CP029194.1,DEJ46_RS19710,chromosome,positive,50.42323142174022,OG0002156: hypothetical protein[60]
OG0002161,GCF_008642375.1,WP_150268395.1,M18 family aminopeptidase,NZ_CP029194.1,DEJ46_RS20300,chromosome,positive,51.89760652996973,OG0002161: M18 family aminopeptidase[60]
OG0002162,GCF_008642375.1,WP_150268404.1,SseB family protein,NZ_CP029194.1,DEJ46_RS20325,chromosome,positive,51.97361548605653,OG0002162: SseB family protein[60]
OG0002163,GCF_008642375.1,WP_150268585.1,molecular chaperone DnaJ,NZ_CP029194.1,DEJ46_RS20900,chromosome,positive,53.269857383595294,OG0002163: molecular chaperone DnaJ[60]
OG0002164,GCF_008642375.1,WP_150268587.1,MerR family transcriptional regulator,NZ_CP029194.1,DEJ46_RS20905,chromosome,positive,53.28368038052853,OG0002164: helix-turn-helix domain-containing protein[39] | MerR family transcriptional regulator[16] | helix-turn-helix transcriptional regulator[5]
OG0002166,GCF_008642375.1,WP_150268715.1,DUF5063 domain-containing protein,NZ_CP029194.1,DEJ46_RS21310,chromosome,positive,54.16957907747445,OG0002166: DUF5063 domain-containing protein[60]
OG0002167,GCF_008642375.1,WP_015034547.1,DUF4177 domain-containing protein,NZ_CP029194.1,DEJ46_RS21485,chromosome,positive,54.58813662028543,OG0002167: DUF4177 domain-containing protein[57] | hypothetical protein[3]
OG0002168,GCF_008642375.1,WP_150268770.1,MarP family serine protease,NZ_CP029194.1,DEJ46_RS21525,chromosome,positive,54.66172684402635,OG0002168: MarP family serine protease[60]
OG0002169,GCF_008642375.1,WP_150268775.1,phage holin family protein,NZ_CP029194.1,DEJ46_RS21540,chromosome,positive,54.69104374961002,OG0002169: phage holin family protein[60]
OG0002170,GCF_008642375.1,WP_055642713.1,ATP-binding protein,NZ_CP029194.1,DEJ46_RS21625,chromosome,positive,54.92598795868572,OG0002170: ATP-binding protein[60]
OG0002171,GCF_008642375.1,WP_030219931.1,hypoxanthine phosphoribosyltransferase,NZ_CP029194.1,DEJ46_RS22105,chromosome,positive,56.177722844120765,OG0002171: hypoxanthine phosphoribosyltransferase[60]
OG0002172,GCF_008642375.1,WP_150268949.1,DUF3180 family protein,NZ_CP029194.1,DEJ46_RS22125,chromosome,positive,56.22921730522369,OG0002172: DUF3180 domain-containing protein[51] | DUF3180 family protein[9]
OG0002173,GCF_008642375.1,WP_150268951.1,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,NZ_CP029194.1,DEJ46_RS22130,chromosome,positive,56.235398510107615,OG0002173: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase[60]
OG0002174,GCF_008642375.1,WP_150268953.1,dihydroneopterin aldolase,NZ_CP029194.1,DEJ46_RS22135,chromosome,positive,56.24236258971219,OG0002174: dihydroneopterin aldolase[60]
OG0002176,GCF_008642375.1,WP_150269029.1,Ppx/GppA family phosphatase,NZ_CP029194.1,DEJ46_RS22370,chromosome,positive,56.8046068555054,OG0002176: Ppx/GppA family phosphatase[59] | Ppx/GppA phosphatase family protein[1]
OG0002180,GCF_008642375.1,WP_190622686.1,NADH-quinone oxidoreductase subunit NuoI,NZ_CP029194.1,DEJ46_RS16470,chromosome,positive,42.80626935424053,OG0002180: NADH-quinone oxidoreductase subunit NuoI[60]
OG0002181,GCF_008642375.1,WP_150267235.1,NADH-quinone oxidoreductase subunit M,NZ_CP029194.1,DEJ46_RS16450,chromosome,positive,42.75236784548904,OG0002181: NADH-quinone oxidoreductase subunit M[60]
OG0002184,GCF_008642375.1,WP_055641880.1,YajQ family cyclic di-GMP-binding protein,NZ_CP029194.1,DEJ46_RS16085,chromosome,positive,41.9464625864171,OG0002184: YajQ family cyclic di-GMP-binding protein[60]
OG0002185,GCF_008642375.1,WP_015035536.1,50S ribosomal protein L11,NZ_CP029194.1,DEJ46_RS15900,chromosome,positive,41.63303226542211,OG0002185: 50S ribosomal protein L11[60]
OG0002186,GCF_008642375.1,WP_030687887.1,50S ribosomal protein L10,NZ_CP029194.1,DEJ46_RS15885,chromosome,positive,41.60235993494895,OG0002186: 50S ribosomal protein L10[60]
OG0002188,GCF_008642375.1,WP_024755405.1,50S ribosomal protein L3,NZ_CP029194.1,DEJ46_RS15705,chromosome,positive,41.19060288598002,OG0002188: 50S ribosomal protein L3[60]
OG0002189,GCF_008642375.1,WP_150267020.1,50S ribosomal protein L4,NZ_CP029194.1,DEJ46_RS15700,chromosome,positive,41.18291435514142,OG0002189: 50S ribosomal protein L4[60]
OG0002190,GCF_008642375.1,WP_141295699.1,50S ribosomal protein L23,NZ_CP029194.1,DEJ46_RS15695,chromosome,positive,41.17914019790606,OG0002190: 50S ribosomal protein L23[60]
OG0002191,GCF_008642375.1,WP_015035577.1,30S ribosomal protein S19,NZ_CP029194.1,DEJ46_RS15685,chromosome,positive,41.1654574173407,OG0002191: 30S ribosomal protein S19[60]
OG0002192,GCF_008642375.1,WP_015035579.1,30S ribosomal protein S3,NZ_CP029194.1,DEJ46_RS15675,chromosome,positive,41.1510969243306,OG0002192: 30S ribosomal protein S3[60]
OG0002193,GCF_008642375.1,WP_015035580.1,50S ribosomal protein L16,NZ_CP029194.1,DEJ46_RS15670,chromosome,positive,41.14613092796828,OG0002193: 50S ribosomal protein L16[60]
OG0002194,GCF_008642375.1,WP_024755411.1,30S ribosomal protein S17,NZ_CP029194.1,DEJ46_RS15660,chromosome,positive,41.14023015582011,OG0002194: 30S ribosomal protein S17[60]
OG0002195,GCF_008642375.1,WP_015035583.1,50S ribosomal protein L24,NZ_CP029194.1,DEJ46_RS15650,chromosome,positive,41.13111609190809,OG0002195: 50S ribosomal protein L24[60]
OG0002196,GCF_008642375.1,WP_099054322.1,50S ribosomal protein L5,NZ_CP029194.1,DEJ46_RS15645,chromosome,positive,41.12464276959109,OG0002196: 50S ribosomal protein L5[60]
OG0002197,GCF_008642375.1,WP_015035585.1,30S ribosomal protein S8,NZ_CP029194.1,DEJ46_RS15630,chromosome,positive,41.11531838112725,OG0002197: 30S ribosomal protein S8[60]
OG0002198,GCF_008642375.1,WP_055641839.1,50S ribosomal protein L6,NZ_CP029194.1,DEJ46_RS15625,chromosome,positive,41.108763265928985,OG0002198: 50S ribosomal protein L6[60]
OG0002199,GCF_008642375.1,WP_056651228.1,50S ribosomal protein L18,NZ_CP029194.1,DEJ46_RS15620,chromosome,positive,41.10424128806495,OG0002199: 50S ribosomal protein L18[60]
OG0002200,GCF_008642375.1,WP_024755416.1,50S ribosomal protein L15,NZ_CP029194.1,DEJ46_RS15605,chromosome,positive,41.08920308261011,OG0002200: 50S ribosomal protein L15[60]
OG0002201,GCF_008642375.1,WP_015035595.1,30S ribosomal protein S13,NZ_CP029194.1,DEJ46_RS15560,chromosome,positive,41.01265663044644,OG0002201: 30S ribosomal protein S13[60]
OG0002202,GCF_008642375.1,WP_024755424.1,50S ribosomal protein L17,NZ_CP029194.1,DEJ46_RS15545,chromosome,positive,40.98601552054976,OG0002202: 50S ribosomal protein L17[60]
OG0002203,GCF_008642375.1,WP_150266956.1,chaperonin GroEL,NZ_CP029194.1,DEJ46_RS15370,chromosome,positive,40.59610885557504,OG0002203: chaperonin GroEL[60]
OG0002205,GCF_008642375.1,WP_150266932.1,IMP dehydrogenase,NZ_CP029194.1,DEJ46_RS15295,chromosome,positive,40.38438214008036,OG0002205: IMP dehydrogenase[60]
OG0002206,GCF_008642375.1,WP_150269639.1,5-(carboxyamino)imidazole ribonucleotide mutase,NZ_CP029194.1,DEJ46_RS24345,chromosome,positive,61.67953268688914,OG0002206: 5-(carboxyamino)imidazole ribonucleotide mutase[60]
OG0002210,GCF_008642375.1,WP_150269745.1,FtsX-like permease family protein,NZ_CP029194.1,DEJ46_RS24710,chromosome,positive,62.79757126555321,OG0002210: ABC transporter permease[36] | permease-like cell division protein FtsX[22] | FtsX-like permease family protein[2]
OG0002211,GCF_008642375.1,WP_150274741.1,SsrA-binding protein SmpB,NZ_CP029194.1,DEJ46_RS24720,chromosome,positive,62.82333602315066,OG0002211: SsrA-binding protein SmpB[60]
OG0002213,GCF_008642375.1,WP_150269827.1,nicotinate phosphoribosyltransferase,NZ_CP029194.1,DEJ46_RS25005,chromosome,positive,63.57613433288908,OG0002213: icotinate phosphoribosyltransferase[60]
OG0002214,GCF_008642375.1,WP_150269833.1,Mov34/MPN/PAD-1 family protein,NZ_CP029194.1,DEJ46_RS25025,chromosome,positive,63.62461414208265,OG0002214: M67 family metallopeptidase[53] | Mov34/MPN/PAD-1 family protein[7]
OG0002215,GCF_008642375.1,WP_150269847.1,MBL fold metallo-hydrolase,NZ_CP029194.1,DEJ46_RS25065,chromosome,positive,63.69107670045648,OG0002215: MBL fold metallo-hydrolase[60]
OG0002216,GCF_008642375.1,WP_150269861.1,ribonuclease PH,NZ_CP029194.1,DEJ46_RS25100,chromosome,positive,63.78715996654437,OG0002216: ibonuclease PH[60]
